Case,Event,Activity,Timestamp
case_8817,66587,Activity D,1970/01/01 14:00:00.000
case_8817,66588,Activity B,1970/01/01 15:00:00.000
case_8818,66589,Activity A,1970/01/01 09:00:00.000
case_8818,66590,Activity N,1970/01/01 10:00:00.000
case_8818,66591,Activity R,1970/01/01 11:00:00.000
case_8818,66592,Activity X,1970/01/01 12:00:00.000
case_8818,66593,Activity S,1970/01/01 13:00:00.000
case_8818,66594,Activity O,1970/01/01 14:00:00.000
case_8818,66595,Activity B,1970/01/01 15:00:00.000
case_8819,66596,Activity A,1970/01/01 09:00:00.000
case_8819,66597,Activity N,1970/01/01 10:00:00.000
case_8819,66598,Activity Y,1970/01/01 11:00:00.000
case_8819,66599,Activity AC,1970/01/01 12:00:00.000
case_8819,66600,Activity Z,1970/01/01 13:00:00.000
case_8819,66601,Activity O,1970/01/01 14:00:00.000
case_8819,66602,Activity B,1970/01/01 15:00:00.000
case_882,66603,Activity A,1970/01/01 09:00:00.000
case_882,66604,Activity N,1970/01/01 10:00:00.000
case_882,66605,Activity R,1970/01/01 11:00:00.000
case_882,66606,Activity W,1970/01/01 12:00:00.000
case_882,66607,Activity S,1970/01/01 13:00:00.000
case_882,66608,Activity O,1970/01/01 14:00:00.000
case_882,66609,Activity B,1970/01/01 15:00:00.000
case_8820,66610,Activity A,1970/01/01 09:00:00.000
case_8820,66611,Activity N,1970/01/01 10:00:00.000
case_8820,66612,Activity AE,1970/01/01 11:00:00.000
case_8820,66613,Activity AF,1970/01/01 12:00:00.000
case_8820,66614,Activity O,1970/01/01 13:00:00.000
case_8820,66615,Activity B,1970/01/01 14:00:00.000
case_8821,66616,Activity A,1970/01/01 09:00:00.000
case_8821,66617,Activity N,1970/01/01 10:00:00.000
case_8821,66618,Activity R,1970/01/01 11:00:00.000
case_8821,66619,Activity W,1970/01/01 12:00:00.000
case_8821,66620,Activity S,1970/01/01 13:00:00.000
case_8821,66621,Activity O,1970/01/01 14:00:00.000
case_8821,66622,Activity B,1970/01/01 15:00:00.000
case_8822,66623,Activity A,1970/01/01 09:00:00.000
case_8822,66624,Activity C,1970/01/01 10:00:00.000
case_8822,66625,Activity L,1970/01/01 11:00:00.000
case_8822,66626,Activity D,1970/01/01 12:00:00.000
case_8822,66627,Activity B,1970/01/01 13:00:00.000
case_8823,66628,Activity A,1970/01/01 09:00:00.000
case_8823,66629,Activity C,1970/01/01 10:00:00.000
case_8823,66630,Activity K,1970/01/01 11:00:00.000
case_8823,66631,Activity D,1970/01/01 12:00:00.000
case_8823,66632,Activity B,1970/01/01 13:00:00.000
case_8824,66633,Activity A,1970/01/01 09:00:00.000
case_8824,66634,Activity N,1970/01/01 10:00:00.000
case_8824,66635,Activity Y,1970/01/01 11:00:00.000
case_8824,66636,Activity AB,1970/01/01 12:00:00.000
case_8824,66637,Activity Z,1970/01/01 13:00:00.000
case_8824,66638,Activity O,1970/01/01 14:00:00.000
case_8824,66639,Activity B,1970/01/01 15:00:00.000
case_8825,66640,Activity A,1970/01/01 09:00:00.000
case_8825,66641,Activity N,1970/01/01 10:00:00.000
case_8825,66642,Activity R,1970/01/01 11:00:00.000
case_8825,66643,Activity U,1970/01/01 12:00:00.000
case_8825,66644,Activity S,1970/01/01 13:00:00.000
case_8825,66645,Activity O,1970/01/01 14:00:00.000
case_8825,66646,Activity B,1970/01/01 15:00:00.000
case_8826,66647,Activity A,1970/01/01 09:00:00.000
case_8826,66648,Activity N,1970/01/01 10:00:00.000
case_8826,66649,Activity P,1970/01/01 11:00:00.000
case_8826,66650,Activity Q,1970/01/01 12:00:00.000
case_8826,66651,Activity O,1970/01/01 13:00:00.000
case_8826,66652,Activity B,1970/01/01 14:00:00.000
case_8827,66653,Activity A,1970/01/01 09:00:00.000
case_8827,66654,Activity C,1970/01/01 10:00:00.000
case_8827,66655,Activity L,1970/01/01 11:00:00.000
case_8827,66656,Activity D,1970/01/01 12:00:00.000
case_8827,66657,Activity B,1970/01/01 13:00:00.000
case_8828,66658,Activity A,1970/01/01 09:00:00.000
case_8828,66659,Activity N,1970/01/01 10:00:00.000
case_8828,66660,Activity AG,1970/01/01 11:00:00.000
case_8828,66661,Activity AH,1970/01/01 12:00:00.000
case_8828,66662,Activity O,1970/01/01 13:00:00.000
case_8828,66663,Activity B,1970/01/01 14:00:00.000
case_8829,66664,Activity A,1970/01/01 09:00:00.000
case_8829,66665,Activity N,1970/01/01 10:00:00.000
case_8829,66666,Activity R,1970/01/01 11:00:00.000
case_8829,66667,Activity T,1970/01/01 12:00:00.000
case_8829,66668,Activity S,1970/01/01 13:00:00.000
case_8829,66669,Activity O,1970/01/01 14:00:00.000
case_8829,66670,Activity B,1970/01/01 15:00:00.000
case_883,66671,Activity A,1970/01/01 09:00:00.000
case_883,66672,Activity N,1970/01/01 10:00:00.000
case_883,66673,Activity R,1970/01/01 11:00:00.000
case_883,66674,Activity W,1970/01/01 12:00:00.000
case_883,66675,Activity S,1970/01/01 13:00:00.000
case_883,66676,Activity O,1970/01/01 14:00:00.000
case_883,66677,Activity B,1970/01/01 15:00:00.000
case_8830,66678,Activity A,1970/01/01 09:00:00.000
case_8830,66679,Activity N,1970/01/01 10:00:00.000
case_8830,66680,Activity P,1970/01/01 11:00:00.000
case_8830,66681,Activity Q,1970/01/01 12:00:00.000
case_8830,66682,Activity O,1970/01/01 13:00:00.000
case_8830,66683,Activity B,1970/01/01 14:00:00.000
case_8831,66684,Activity A,1970/01/01 09:00:00.000
case_8831,66685,Activity C,1970/01/01 10:00:00.000
case_8831,66686,Activity K,1970/01/01 11:00:00.000
case_8831,66687,Activity D,1970/01/01 12:00:00.000
case_8831,66688,Activity B,1970/01/01 13:00:00.000
case_8832,66689,Activity A,1970/01/01 09:00:00.000
case_8832,66690,Activity C,1970/01/01 10:00:00.000
case_8832,66691,Activity L,1970/01/01 11:00:00.000
case_8832,66692,Activity D,1970/01/01 12:00:00.000
case_8832,66693,Activity B,1970/01/01 13:00:00.000
case_8833,66694,Activity A,1970/01/01 09:00:00.000
case_8833,66695,Activity C,1970/01/01 10:00:00.000
case_8833,66696,Activity M,1970/01/01 11:00:00.000
case_8833,66697,Activity D,1970/01/01 12:00:00.000
case_8833,66698,Activity B,1970/01/01 13:00:00.000
case_8834,66699,Activity A,1970/01/01 09:00:00.000
case_8834,66700,Activity N,1970/01/01 10:00:00.000
case_8834,66701,Activity P,1970/01/01 11:00:00.000
case_8834,66702,Activity Q,1970/01/01 12:00:00.000
case_8834,66703,Activity O,1970/01/01 13:00:00.000
case_8834,66704,Activity B,1970/01/01 14:00:00.000
case_8835,66705,Activity A,1970/01/01 09:00:00.000
case_8835,66706,Activity C,1970/01/01 10:00:00.000
case_8835,66707,Activity L,1970/01/01 11:00:00.000
case_8835,66708,Activity D,1970/01/01 12:00:00.000
case_8835,66709,Activity B,1970/01/01 13:00:00.000
case_8836,66710,Activity A,1970/01/01 09:00:00.000
case_8836,66711,Activity N,1970/01/01 10:00:00.000
case_8836,66712,Activity Y,1970/01/01 11:00:00.000
case_8836,66713,Activity AC,1970/01/01 12:00:00.000
case_8836,66714,Activity Z,1970/01/01 13:00:00.000
case_8836,66715,Activity O,1970/01/01 14:00:00.000
case_8836,66716,Activity B,1970/01/01 15:00:00.000
case_8837,66717,Activity A,1970/01/01 09:00:00.000
case_8837,66718,Activity C,1970/01/01 10:00:00.000
case_8837,66719,Activity E,1970/01/01 11:00:00.000
case_8837,66720,Activity I,1970/01/01 12:00:00.000
case_8837,66721,Activity F,1970/01/01 13:00:00.000
case_8837,66722,Activity D,1970/01/01 14:00:00.000
case_8837,66723,Activity B,1970/01/01 15:00:00.000
case_8838,66724,Activity A,1970/01/01 09:00:00.000
case_8838,66725,Activity N,1970/01/01 10:00:00.000
case_8838,66726,Activity R,1970/01/01 11:00:00.000
case_8838,66727,Activity V,1970/01/01 12:00:00.000
case_8838,66728,Activity S,1970/01/01 13:00:00.000
case_8838,66729,Activity O,1970/01/01 14:00:00.000
case_8838,66730,Activity B,1970/01/01 15:00:00.000
case_8839,66731,Activity A,1970/01/01 09:00:00.000
case_8839,66732,Activity N,1970/01/01 10:00:00.000
case_8839,66733,Activity R,1970/01/01 11:00:00.000
case_8839,66734,Activity W,1970/01/01 12:00:00.000
case_8839,66735,Activity S,1970/01/01 13:00:00.000
case_8839,66736,Activity O,1970/01/01 14:00:00.000
case_8839,66737,Activity B,1970/01/01 15:00:00.000
case_884,66738,Activity A,1970/01/01 09:00:00.000
case_884,66739,Activity C,1970/01/01 10:00:00.000
case_884,66740,Activity K,1970/01/01 11:00:00.000
case_884,66741,Activity D,1970/01/01 12:00:00.000
case_884,66742,Activity B,1970/01/01 13:00:00.000
case_8840,66743,Activity A,1970/01/01 09:00:00.000
case_8840,66744,Activity C,1970/01/01 10:00:00.000
case_8840,66745,Activity M,1970/01/01 11:00:00.000
case_8840,66746,Activity D,1970/01/01 12:00:00.000
case_8840,66747,Activity B,1970/01/01 13:00:00.000
case_8841,66748,Activity A,1970/01/01 09:00:00.000
case_8841,66749,Activity C,1970/01/01 10:00:00.000
case_8841,66750,Activity E,1970/01/01 11:00:00.000
case_8841,66751,Activity J,1970/01/01 12:00:00.000
case_8841,66752,Activity F,1970/01/01 13:00:00.000
case_8841,66753,Activity D,1970/01/01 14:00:00.000
case_8841,66754,Activity B,1970/01/01 15:00:00.000
case_8842,66755,Activity A,1970/01/01 09:00:00.000
case_8842,66756,Activity N,1970/01/01 10:00:00.000
case_8842,66757,Activity AG,1970/01/01 11:00:00.000
case_8842,66758,Activity AH,1970/01/01 12:00:00.000
case_8842,66759,Activity O,1970/01/01 13:00:00.000
case_8842,66760,Activity B,1970/01/01 14:00:00.000
case_8843,66761,Activity A,1970/01/01 09:00:00.000
case_8843,66762,Activity N,1970/01/01 10:00:00.000
case_8843,66763,Activity AE,1970/01/01 11:00:00.000
case_8843,66764,Activity AF,1970/01/01 12:00:00.000
case_8843,66765,Activity O,1970/01/01 13:00:00.000
case_8843,66766,Activity B,1970/01/01 14:00:00.000
case_8844,66767,Activity A,1970/01/01 09:00:00.000
case_8844,66768,Activity C,1970/01/01 10:00:00.000
case_8844,66769,Activity K,1970/01/01 11:00:00.000
case_8844,66770,Activity D,1970/01/01 12:00:00.000
case_8844,66771,Activity B,1970/01/01 13:00:00.000
case_8845,66772,Activity A,1970/01/01 09:00:00.000
case_8845,66773,Activity C,1970/01/01 10:00:00.000
case_8845,66774,Activity K,1970/01/01 11:00:00.000
case_8845,66775,Activity D,1970/01/01 12:00:00.000
case_8845,66776,Activity B,1970/01/01 13:00:00.000
case_8846,66777,Activity A,1970/01/01 09:00:00.000
case_8846,66778,Activity N,1970/01/01 10:00:00.000
case_8846,66779,Activity AE,1970/01/01 11:00:00.000
case_8846,66780,Activity AF,1970/01/01 12:00:00.000
case_8846,66781,Activity O,1970/01/01 13:00:00.000
case_8846,66782,Activity B,1970/01/01 14:00:00.000
case_8847,66783,Activity A,1970/01/01 09:00:00.000
case_8847,66784,Activity C,1970/01/01 10:00:00.000
case_8847,66785,Activity L,1970/01/01 11:00:00.000
case_8847,66786,Activity D,1970/01/01 12:00:00.000
case_8847,66787,Activity B,1970/01/01 13:00:00.000
case_8848,66788,Activity A,1970/01/01 09:00:00.000
case_8848,66789,Activity C,1970/01/01 10:00:00.000
case_8848,66790,Activity L,1970/01/01 11:00:00.000
case_8848,66791,Activity D,1970/01/01 12:00:00.000
case_8848,66792,Activity B,1970/01/01 13:00:00.000
case_8849,66793,Activity A,1970/01/01 09:00:00.000
case_8849,66794,Activity C,1970/01/01 10:00:00.000
case_8849,66795,Activity K,1970/01/01 11:00:00.000
case_8849,66796,Activity D,1970/01/01 12:00:00.000
case_8849,66797,Activity B,1970/01/01 13:00:00.000
case_885,66798,Activity A,1970/01/01 09:00:00.000
case_885,66799,Activity N,1970/01/01 10:00:00.000
case_885,66800,Activity AG,1970/01/01 11:00:00.000
case_885,66801,Activity AH,1970/01/01 12:00:00.000
case_885,66802,Activity O,1970/01/01 13:00:00.000
case_885,66803,Activity B,1970/01/01 14:00:00.000
case_8850,66804,Activity A,1970/01/01 09:00:00.000
case_8850,66805,Activity C,1970/01/01 10:00:00.000
case_8850,66806,Activity K,1970/01/01 11:00:00.000
case_8850,66807,Activity D,1970/01/01 12:00:00.000
case_8850,66808,Activity B,1970/01/01 13:00:00.000
case_8851,66809,Activity A,1970/01/01 09:00:00.000
case_8851,66810,Activity N,1970/01/01 10:00:00.000
case_8851,66811,Activity Y,1970/01/01 11:00:00.000
case_8851,66812,Activity AB,1970/01/01 12:00:00.000
case_8851,66813,Activity Z,1970/01/01 13:00:00.000
case_8851,66814,Activity O,1970/01/01 14:00:00.000
case_8851,66815,Activity B,1970/01/01 15:00:00.000
case_8852,66816,Activity A,1970/01/01 09:00:00.000
case_8852,66817,Activity N,1970/01/01 10:00:00.000
case_8852,66818,Activity Y,1970/01/01 11:00:00.000
case_8852,66819,Activity AD,1970/01/01 12:00:00.000
case_8852,66820,Activity Z,1970/01/01 13:00:00.000
case_8852,66821,Activity O,1970/01/01 14:00:00.000
case_8852,66822,Activity B,1970/01/01 15:00:00.000
case_8853,66823,Activity A,1970/01/01 09:00:00.000
case_8853,66824,Activity N,1970/01/01 10:00:00.000
case_8853,66825,Activity AG,1970/01/01 11:00:00.000
case_8853,66826,Activity AH,1970/01/01 12:00:00.000
case_8853,66827,Activity O,1970/01/01 13:00:00.000
case_8853,66828,Activity B,1970/01/01 14:00:00.000
case_8854,66829,Activity A,1970/01/01 09:00:00.000
case_8854,66830,Activity C,1970/01/01 10:00:00.000
case_8854,66831,Activity L,1970/01/01 11:00:00.000
case_8854,66832,Activity D,1970/01/01 12:00:00.000
case_8854,66833,Activity B,1970/01/01 13:00:00.000
case_8855,66834,Activity A,1970/01/01 09:00:00.000
case_8855,66835,Activity C,1970/01/01 10:00:00.000
case_8855,66836,Activity M,1970/01/01 11:00:00.000
case_8855,66837,Activity D,1970/01/01 12:00:00.000
case_8855,66838,Activity B,1970/01/01 13:00:00.000
case_8856,66839,Activity A,1970/01/01 09:00:00.000
case_8856,66840,Activity N,1970/01/01 10:00:00.000
case_8856,66841,Activity AG,1970/01/01 11:00:00.000
case_8856,66842,Activity AH,1970/01/01 12:00:00.000
case_8856,66843,Activity O,1970/01/01 13:00:00.000
case_8856,66844,Activity B,1970/01/01 14:00:00.000
case_8857,66845,Activity A,1970/01/01 09:00:00.000
case_8857,66846,Activity C,1970/01/01 10:00:00.000
case_8857,66847,Activity L,1970/01/01 11:00:00.000
case_8857,66848,Activity D,1970/01/01 12:00:00.000
case_8857,66849,Activity B,1970/01/01 13:00:00.000
case_8858,66850,Activity A,1970/01/01 09:00:00.000
case_8858,66851,Activity C,1970/01/01 10:00:00.000
case_8858,66852,Activity K,1970/01/01 11:00:00.000
case_8858,66853,Activity D,1970/01/01 12:00:00.000
case_8858,66854,Activity B,1970/01/01 13:00:00.000
case_8859,66855,Activity A,1970/01/01 09:00:00.000
case_8859,66856,Activity C,1970/01/01 10:00:00.000
case_8859,66857,Activity M,1970/01/01 11:00:00.000
case_8859,66858,Activity D,1970/01/01 12:00:00.000
case_8859,66859,Activity B,1970/01/01 13:00:00.000
case_886,66860,Activity A,1970/01/01 09:00:00.000
case_886,66861,Activity C,1970/01/01 10:00:00.000
case_886,66862,Activity K,1970/01/01 11:00:00.000
case_886,66863,Activity D,1970/01/01 12:00:00.000
case_886,66864,Activity B,1970/01/01 13:00:00.000
case_8860,66865,Activity A,1970/01/01 09:00:00.000
case_8860,66866,Activity N,1970/01/01 10:00:00.000
case_8860,66867,Activity P,1970/01/01 11:00:00.000
case_8860,66868,Activity Q,1970/01/01 12:00:00.000
case_8860,66869,Activity O,1970/01/01 13:00:00.000
case_8860,66870,Activity B,1970/01/01 14:00:00.000
case_8861,66871,Activity A,1970/01/01 09:00:00.000
case_8861,66872,Activity C,1970/01/01 10:00:00.000
case_8861,66873,Activity K,1970/01/01 11:00:00.000
case_8861,66874,Activity D,1970/01/01 12:00:00.000
case_8861,66875,Activity B,1970/01/01 13:00:00.000
case_8862,66876,Activity A,1970/01/01 09:00:00.000
case_8862,66877,Activity N,1970/01/01 10:00:00.000
case_8862,66878,Activity Y,1970/01/01 11:00:00.000
case_8862,66879,Activity AA,1970/01/01 12:00:00.000
case_8862,66880,Activity Z,1970/01/01 13:00:00.000
case_8862,66881,Activity O,1970/01/01 14:00:00.000
case_8862,66882,Activity B,1970/01/01 15:00:00.000
case_8863,66883,Activity A,1970/01/01 09:00:00.000
case_8863,66884,Activity C,1970/01/01 10:00:00.000
case_8863,66885,Activity E,1970/01/01 11:00:00.000
case_8863,66886,Activity G,1970/01/01 12:00:00.000
case_8863,66887,Activity F,1970/01/01 13:00:00.000
case_8863,66888,Activity D,1970/01/01 14:00:00.000
case_8863,66889,Activity B,1970/01/01 15:00:00.000
case_8864,66890,Activity A,1970/01/01 09:00:00.000
case_8864,66891,Activity N,1970/01/01 10:00:00.000
case_8864,66892,Activity AE,1970/01/01 11:00:00.000
case_8864,66893,Activity AF,1970/01/01 12:00:00.000
case_8864,66894,Activity O,1970/01/01 13:00:00.000
case_8864,66895,Activity B,1970/01/01 14:00:00.000
case_8865,66896,Activity A,1970/01/01 09:00:00.000
case_8865,66897,Activity N,1970/01/01 10:00:00.000
case_8865,66898,Activity Y,1970/01/01 11:00:00.000
case_8865,66899,Activity AA,1970/01/01 12:00:00.000
case_8865,66900,Activity Z,1970/01/01 13:00:00.000
case_8865,66901,Activity O,1970/01/01 14:00:00.000
case_8865,66902,Activity B,1970/01/01 15:00:00.000
case_8866,66903,Activity A,1970/01/01 09:00:00.000
case_8866,66904,Activity N,1970/01/01 10:00:00.000
case_8866,66905,Activity R,1970/01/01 11:00:00.000
case_8866,66906,Activity W,1970/01/01 12:00:00.000
case_8866,66907,Activity S,1970/01/01 13:00:00.000
case_8866,66908,Activity O,1970/01/01 14:00:00.000
case_8866,66909,Activity B,1970/01/01 15:00:00.000
case_8867,66910,Activity A,1970/01/01 09:00:00.000
case_8867,66911,Activity N,1970/01/01 10:00:00.000
case_8867,66912,Activity AE,1970/01/01 11:00:00.000
case_8867,66913,Activity AF,1970/01/01 12:00:00.000
case_8867,66914,Activity O,1970/01/01 13:00:00.000
case_8867,66915,Activity B,1970/01/01 14:00:00.000
case_8868,66916,Activity A,1970/01/01 09:00:00.000
case_8868,66917,Activity C,1970/01/01 10:00:00.000
case_8868,66918,Activity L,1970/01/01 11:00:00.000
case_8868,66919,Activity D,1970/01/01 12:00:00.000
case_8868,66920,Activity B,1970/01/01 13:00:00.000
case_8869,66921,Activity A,1970/01/01 09:00:00.000
case_8869,66922,Activity N,1970/01/01 10:00:00.000
case_8869,66923,Activity AG,1970/01/01 11:00:00.000
case_8869,66924,Activity AH,1970/01/01 12:00:00.000
case_8869,66925,Activity O,1970/01/01 13:00:00.000
case_8869,66926,Activity B,1970/01/01 14:00:00.000
case_887,66927,Activity A,1970/01/01 09:00:00.000
case_887,66928,Activity C,1970/01/01 10:00:00.000
case_887,66929,Activity L,1970/01/01 11:00:00.000
case_887,66930,Activity D,1970/01/01 12:00:00.000
case_887,66931,Activity B,1970/01/01 13:00:00.000
case_8870,66932,Activity A,1970/01/01 09:00:00.000
case_8870,66933,Activity C,1970/01/01 10:00:00.000
case_8870,66934,Activity K,1970/01/01 11:00:00.000
case_8870,66935,Activity D,1970/01/01 12:00:00.000
case_8870,66936,Activity B,1970/01/01 13:00:00.000
case_8871,66937,Activity A,1970/01/01 09:00:00.000
case_8871,66938,Activity C,1970/01/01 10:00:00.000
case_8871,66939,Activity M,1970/01/01 11:00:00.000
case_8871,66940,Activity D,1970/01/01 12:00:00.000
case_8871,66941,Activity B,1970/01/01 13:00:00.000
case_8872,66942,Activity A,1970/01/01 09:00:00.000
case_8872,66943,Activity C,1970/01/01 10:00:00.000
case_8872,66944,Activity L,1970/01/01 11:00:00.000
case_8872,66945,Activity D,1970/01/01 12:00:00.000
case_8872,66946,Activity B,1970/01/01 13:00:00.000
case_8873,66947,Activity A,1970/01/01 09:00:00.000
case_8873,66948,Activity N,1970/01/01 10:00:00.000
case_8873,66949,Activity Y,1970/01/01 11:00:00.000
case_8873,66950,Activity AB,1970/01/01 12:00:00.000
case_8873,66951,Activity Z,1970/01/01 13:00:00.000
case_8873,66952,Activity O,1970/01/01 14:00:00.000
case_8873,66953,Activity B,1970/01/01 15:00:00.000
case_8874,66954,Activity A,1970/01/01 09:00:00.000
case_8874,66955,Activity N,1970/01/01 10:00:00.000
case_8874,66956,Activity Y,1970/01/01 11:00:00.000
case_8874,66957,Activity AC,1970/01/01 12:00:00.000
case_8874,66958,Activity Z,1970/01/01 13:00:00.000
case_8874,66959,Activity O,1970/01/01 14:00:00.000
case_8874,66960,Activity B,1970/01/01 15:00:00.000
case_8875,66961,Activity A,1970/01/01 09:00:00.000
case_8875,66962,Activity C,1970/01/01 10:00:00.000
case_8875,66963,Activity L,1970/01/01 11:00:00.000
case_8875,66964,Activity D,1970/01/01 12:00:00.000
case_8875,66965,Activity B,1970/01/01 13:00:00.000
case_8876,66966,Activity A,1970/01/01 09:00:00.000
case_8876,66967,Activity N,1970/01/01 10:00:00.000
case_8876,66968,Activity AE,1970/01/01 11:00:00.000
case_8876,66969,Activity AF,1970/01/01 12:00:00.000
case_8876,66970,Activity O,1970/01/01 13:00:00.000
case_8876,66971,Activity B,1970/01/01 14:00:00.000
case_8877,66972,Activity A,1970/01/01 09:00:00.000
case_8877,66973,Activity N,1970/01/01 10:00:00.000
case_8877,66974,Activity R,1970/01/01 11:00:00.000
case_8877,66975,Activity U,1970/01/01 12:00:00.000
case_8877,66976,Activity S,1970/01/01 13:00:00.000
case_8877,66977,Activity O,1970/01/01 14:00:00.000
case_8877,66978,Activity B,1970/01/01 15:00:00.000
case_8878,66979,Activity A,1970/01/01 09:00:00.000
case_8878,66980,Activity N,1970/01/01 10:00:00.000
case_8878,66981,Activity Y,1970/01/01 11:00:00.000
case_8878,66982,Activity AB,1970/01/01 12:00:00.000
case_8878,66983,Activity Z,1970/01/01 13:00:00.000
case_8878,66984,Activity O,1970/01/01 14:00:00.000
case_8878,66985,Activity B,1970/01/01 15:00:00.000
case_8879,66986,Activity A,1970/01/01 09:00:00.000
case_8879,66987,Activity N,1970/01/01 10:00:00.000
case_8879,66988,Activity AE,1970/01/01 11:00:00.000
case_8879,66989,Activity AF,1970/01/01 12:00:00.000
case_8879,66990,Activity O,1970/01/01 13:00:00.000
case_8879,66991,Activity B,1970/01/01 14:00:00.000
case_888,66992,Activity A,1970/01/01 09:00:00.000
case_888,66993,Activity N,1970/01/01 10:00:00.000
case_888,66994,Activity Y,1970/01/01 11:00:00.000
case_888,66995,Activity AC,1970/01/01 12:00:00.000
case_888,66996,Activity Z,1970/01/01 13:00:00.000
case_888,66997,Activity O,1970/01/01 14:00:00.000
case_888,66998,Activity B,1970/01/01 15:00:00.000
case_8880,66999,Activity A,1970/01/01 09:00:00.000
case_8880,67000,Activity C,1970/01/01 10:00:00.000
case_8880,67001,Activity L,1970/01/01 11:00:00.000
case_8880,67002,Activity D,1970/01/01 12:00:00.000
case_8880,67003,Activity B,1970/01/01 13:00:00.000
case_8881,67004,Activity A,1970/01/01 09:00:00.000
case_8881,67005,Activity N,1970/01/01 10:00:00.000
case_8881,67006,Activity AG,1970/01/01 11:00:00.000
case_8881,67007,Activity AH,1970/01/01 12:00:00.000
case_8881,67008,Activity O,1970/01/01 13:00:00.000
case_8881,67009,Activity B,1970/01/01 14:00:00.000
case_8882,67010,Activity A,1970/01/01 09:00:00.000
case_8882,67011,Activity N,1970/01/01 10:00:00.000
case_8882,67012,Activity Y,1970/01/01 11:00:00.000
case_8882,67013,Activity AD,1970/01/01 12:00:00.000
case_8882,67014,Activity Z,1970/01/01 13:00:00.000
case_8882,67015,Activity O,1970/01/01 14:00:00.000
case_8882,67016,Activity B,1970/01/01 15:00:00.000
case_8883,67017,Activity A,1970/01/01 09:00:00.000
case_8883,67018,Activity C,1970/01/01 10:00:00.000
case_8883,67019,Activity M,1970/01/01 11:00:00.000
case_8883,67020,Activity D,1970/01/01 12:00:00.000
case_8883,67021,Activity B,1970/01/01 13:00:00.000
case_8884,67022,Activity A,1970/01/01 09:00:00.000
case_8884,67023,Activity N,1970/01/01 10:00:00.000
case_8884,67024,Activity P,1970/01/01 11:00:00.000
case_8884,67025,Activity Q,1970/01/01 12:00:00.000
case_8884,67026,Activity O,1970/01/01 13:00:00.000
case_8884,67027,Activity B,1970/01/01 14:00:00.000
case_8885,67028,Activity A,1970/01/01 09:00:00.000
case_8885,67029,Activity C,1970/01/01 10:00:00.000
case_8885,67030,Activity L,1970/01/01 11:00:00.000
case_8885,67031,Activity D,1970/01/01 12:00:00.000
case_8885,67032,Activity B,1970/01/01 13:00:00.000
case_8886,67033,Activity A,1970/01/01 09:00:00.000
case_8886,67034,Activity C,1970/01/01 10:00:00.000
case_8886,67035,Activity L,1970/01/01 11:00:00.000
case_8886,67036,Activity D,1970/01/01 12:00:00.000
case_8886,67037,Activity B,1970/01/01 13:00:00.000
case_8887,67038,Activity A,1970/01/01 09:00:00.000
case_8887,67039,Activity N,1970/01/01 10:00:00.000
case_8887,67040,Activity AE,1970/01/01 11:00:00.000
case_8887,67041,Activity AF,1970/01/01 12:00:00.000
case_8887,67042,Activity O,1970/01/01 13:00:00.000
case_8887,67043,Activity B,1970/01/01 14:00:00.000
case_8888,67044,Activity A,1970/01/01 09:00:00.000
case_8888,67045,Activity N,1970/01/01 10:00:00.000
case_8888,67046,Activity AG,1970/01/01 11:00:00.000
case_8888,67047,Activity AH,1970/01/01 12:00:00.000
case_8888,67048,Activity O,1970/01/01 13:00:00.000
case_8888,67049,Activity B,1970/01/01 14:00:00.000
case_8889,67050,Activity A,1970/01/01 09:00:00.000
case_8889,67051,Activity N,1970/01/01 10:00:00.000
case_8889,67052,Activity R,1970/01/01 11:00:00.000
case_8889,67053,Activity U,1970/01/01 12:00:00.000
case_8889,67054,Activity S,1970/01/01 13:00:00.000
case_8889,67055,Activity O,1970/01/01 14:00:00.000
case_8889,67056,Activity B,1970/01/01 15:00:00.000
case_889,67057,Activity A,1970/01/01 09:00:00.000
case_889,67058,Activity N,1970/01/01 10:00:00.000
case_889,67059,Activity Y,1970/01/01 11:00:00.000
case_889,67060,Activity AD,1970/01/01 12:00:00.000
case_889,67061,Activity Z,1970/01/01 13:00:00.000
case_889,67062,Activity O,1970/01/01 14:00:00.000
case_889,67063,Activity B,1970/01/01 15:00:00.000
case_8890,67064,Activity A,1970/01/01 09:00:00.000
case_8890,67065,Activity N,1970/01/01 10:00:00.000
case_8890,67066,Activity Y,1970/01/01 11:00:00.000
case_8890,67067,Activity AB,1970/01/01 12:00:00.000
case_8890,67068,Activity Z,1970/01/01 13:00:00.000
case_8890,67069,Activity O,1970/01/01 14:00:00.000
case_8890,67070,Activity B,1970/01/01 15:00:00.000
case_8891,67071,Activity A,1970/01/01 09:00:00.000
case_8891,67072,Activity N,1970/01/01 10:00:00.000
case_8891,67073,Activity Y,1970/01/01 11:00:00.000
case_8891,67074,Activity AC,1970/01/01 12:00:00.000
case_8891,67075,Activity Z,1970/01/01 13:00:00.000
case_8891,67076,Activity O,1970/01/01 14:00:00.000
case_8891,67077,Activity B,1970/01/01 15:00:00.000
case_8892,67078,Activity A,1970/01/01 09:00:00.000
case_8892,67079,Activity C,1970/01/01 10:00:00.000
case_8892,67080,Activity L,1970/01/01 11:00:00.000
case_8892,67081,Activity D,1970/01/01 12:00:00.000
case_8892,67082,Activity B,1970/01/01 13:00:00.000
case_8893,67083,Activity A,1970/01/01 09:00:00.000
case_8893,67084,Activity C,1970/01/01 10:00:00.000
